V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,subject,time,y
-0.150177379,1.383431406,-0.528484136,0.781498168,0.28106342,-0.051924175,-1.277245475,-0.930492887,-0.533970829,-0.606774769,33,39,0
-0.140960481,1.393476445,-0.491490189,0.930534994,0.401652004,-0.060386152,-1.192134865,-0.881786061,-0.344843336,-0.696932016,33,40,0
-0.115813383,1.419181481,-0.436748275,1.103684266,0.285010247,0.255859277,-1.132797665,-0.845725234,-0.246122604,-0.50985355,33,41,1
-0.132723257,1.325821459,-0.339543644,0.980087734,0.139236441,-0.113957944,-1.130689868,-1.040604543,-0.257360993,-0.84070636,33,42,0
-0.121454611,1.385044325,-0.417774118,0.621110998,0.337684394,0.108506108,-1.211490046,-0.847029921,-0.40320295,-0.692542044,33,43,0
-0.303501686,1.259679249,-0.414154265,0.847901629,0.350285243,0.070755416,-1.124803314,-0.802012452,-0.379127736,-0.675260649,33,44,0
-0.086481475,1.531141904,-0.567784885,0.883176765,0.190342364,0.003284528,-1.174146852,-1.101518747,-0.386186996,-0.470253027,33,45,0
-0.137656617,1.446451049,-0.47824821,0.882438879,0.268179291,0.034594607,-1.380025886,-0.944259318,-0.262112624,-0.779834135,33,46,0
-0.145644802,1.43544175,-0.518932927,0.692030513,0.299737894,-0.128839663,-1.21916485,-0.956885167,-0.351546418,-0.652816892,33,47,0
-0.043399147,1.490049723,-0.666830022,0.742076567,0.326660625,0.14612296,-1.129060583,-0.848931784,-0.359813451,-0.781004975,33,48,0
-0.32202469,1.477042701,-0.389632807,0.866217009,0.291441917,0.000108759,-1.023851681,-1.014865485,-0.278395623,-0.711837429,33,49,0
-0.228828104,1.462947824,-0.563741261,0.689800513,0.319931923,-0.024931972,-1.177843183,-0.984666129,-0.350757511,-0.678864531,33,50,0
-0.135091344,1.418053767,-0.613783982,0.818584482,0.170800484,-0.128004791,-1.163337109,-0.962374502,-0.374570769,-0.646170413,33,51,0
-0.074820791,1.31286082,-0.346064565,0.843623805,0.471123264,0.074702476,-1.030645259,-0.821519847,-0.204382462,-0.605258801,33,52,1
-0.01582662,1.406080715,-0.503102126,0.878314571,0.248918942,-0.081477352,-1.137130964,-0.871686306,-0.380700034,-0.742794126,33,53,0
-0.150953094,1.280203516,-0.468960545,1.00355273,0.271358819,0.06925361,-1.14168929,-0.803079227,-0.156211929,-0.524586096,33,54,1
-0.104439484,1.600063145,-0.362898282,0.705840405,0.242432411,0.037577336,-1.101652447,-0.992681488,-0.144783357,-0.68681933,33,55,0
0.004425348,1.48833476,-0.378260222,0.951505594,0.445461978,0.082306434,-0.927982504,-0.739373345,-0.137301839,-0.526924954,33,56,1
-0.061957276,1.719691143,-0.294406604,0.884859774,0.205180737,-0.098209128,-1.363959059,-0.963978223,-0.407714726,-0.734468112,33,57,0
-0.257828102,1.480797006,-0.337130305,0.836061134,0.433475204,0.017571889,-1.285462394,-0.921948828,-0.419679262,-0.682340026,33,58,0
0.038628552,1.578178009,-0.378959155,0.848944529,0.417147178,0.110263155,-1.036067056,-0.766939694,-0.203075809,-0.523551346,33,59,1
-0.135402484,1.594900483,-0.240293703,0.873269897,0.201116914,0.08781349,-1.027725506,-0.925009414,-0.351852391,-0.797550292,33,60,0
-0.247588593,1.353825856,-0.608648126,0.89893558,0.176953739,-0.038090629,-1.174207133,-0.84318449,-0.319882807,-0.659012761,33,61,0
-0.094429532,1.400509636,-0.272570741,0.770088355,0.33574485,-0.076764155,-1.146843423,-0.852639877,-0.300704803,-0.711983675,33,62,0
-0.144092195,1.263619909,-0.382352565,0.786297225,0.554363518,0.064468423,-1.263241469,-0.883373533,-0.381734619,-0.97725903,33,63,0
-0.191265585,1.477458611,-0.490901678,0.797766111,0.379412934,-0.167081248,-1.133957803,-0.898332914,-0.306904927,-0.530987598,33,64,0
-0.14571215,1.457511164,-0.531610583,0.904391402,0.313592604,-0.206179969,-1.113413874,-0.878053679,-0.451789606,-0.716578832,33,65,0
-0.155599655,1.459338327,-0.390986288,0.802795896,0.399393231,0.062231886,-1.045040059,-0.792902221,-0.251320419,-0.498771397,33,66,1
-0.221029584,1.499561987,-0.362573509,0.983477343,0.208502981,0.083887591,-1.064558048,-0.665631379,-0.324081234,-0.671434018,33,67,1
-0.316291417,1.428441684,-0.472201214,0.772381265,0.258659476,-0.198329669,-1.208269872,-0.968025825,-0.421791543,-0.611502626,33,68,0
-0.047178527,1.453537598,-0.448516969,0.77714112,0.423012521,0.070661844,-1.446776929,-0.936043297,-0.212973456,-0.750961904,33,69,0
-0.229379435,1.449497202,-0.444848442,0.799349501,0.301560713,-0.067695954,-1.301807774,-1.025422251,-0.464152067,-0.592051778,33,70,0
-0.172085193,1.417254889,-0.450790268,0.958148042,0.460319178,-0.085755444,-1.186942238,-0.767751606,-0.302781402,-0.54862404,33,71,1
-0.307580155,1.227752357,-0.235005993,0.766177912,0.16314363,0.027772618,-1.284793201,-1.159564471,-0.275420211,-0.483612949,33,72,0
-0.074892371,1.64300896,-0.267238759,0.984229511,0.450474262,0.232836105,-1.101835732,-0.782105745,-0.214316453,-0.48749067,33,73,1
-0.33814531,1.279938004,-0.446635606,0.860527663,0.508632094,0.084740863,-1.189569453,-1.012156046,-0.661649194,-0.749307667,33,74,0
-0.289116228,1.417036958,-0.464860867,0.660716196,0.456385814,0.07442737,-1.262599981,-0.837837555,-0.209353242,-0.655921793,33,75,0
-0.179597731,1.510650965,-0.307961545,0.94097431,0.344237877,-0.004464936,-1.198705263,-0.886085686,-0.223982458,-0.549979845,33,76,1
-0.314664081,1.368620517,-0.491121462,0.729533443,0.506243928,0.192595764,-1.129087463,-0.665750808,-0.334416842,-0.455136014,33,77,0
-0.125186115,1.181329881,-0.29412997,0.892036743,0.166108456,0.174042605,-1.063139499,-0.957768316,-0.59093288,-0.656396127,33,78,0
-0.075545148,1.419651793,-0.520982671,0.958355261,0.375211369,0.159692261,-1.17303779,-0.907858944,-0.373980922,-0.980135623,33,79,0
-0.196863115,1.323900791,-0.411408179,1.074461914,0.226036371,0.013851151,-1.185778408,-0.818006601,-0.161262375,-0.771171187,33,80,0
-0.33200495,1.309057641,-0.37480207,0.822917618,0.469892362,-0.067477849,-1.326323109,-0.973903422,-0.438143031,-0.740697355,33,81,0
-0.280237397,1.522063297,-0.116796265,0.979556863,0.402064356,0.055739329,-1.169746539,-0.925744677,-0.278699822,-0.561972635,33,82,1
-0.235981105,1.557862764,-0.36097706,0.977172927,0.394148004,0.162758935,-0.98631008,-0.842665061,-0.12847066,-0.552002856,33,83,1
-0.003345056,1.353891298,-0.385852175,0.863684555,0.435166265,0.161988879,-1.118797348,-0.870528456,-0.224418436,-0.70453172,33,84,1
-0.181346377,1.540073254,-0.66366446,0.787881719,0.261008436,-0.039587871,-1.228156731,-0.928734421,-0.389855392,-0.713195625,33,85,0
-0.143439542,1.424710286,-0.403247203,0.785284334,0.454087012,0.064211293,-1.012607419,-0.711762621,-0.193121044,-0.573667745,33,86,1
-0.109681683,1.334278783,-0.259988782,0.938397219,0.394355642,0.149518441,-1.069394878,-0.938359972,-0.411961568,-0.715861616,33,87,0
-0.260915105,1.661300099,-0.167506474,0.796224928,0.309260976,-0.052303703,-0.982169434,-0.841785495,-0.294111142,-0.578792532,33,88,1
0.017458165,1.47183552,-0.464833849,1.169139423,0.241413098,0.080815343,-1.048734027,-0.731715475,-0.254608576,-0.510199829,33,89,1
-0.204258473,1.277864888,-0.318577686,0.963498544,0.203155201,-0.046771184,-1.151937102,-0.927023364,-0.376628629,-0.779353488,33,90,0
-0.145000636,-0.355429017,-0.658839815,0.548946987,0.152139605,-0.309878565,0.524554207,-0.87407092,0.178425809,-0.392035383,34,1,0
-0.134602467,-0.452896953,-0.773109556,0.724986931,-0.014867156,-0.48393131,0.455275427,-0.915414682,0.458188403,-0.134271064,34,2,0
-0.087748579,-0.378980626,-0.544016573,0.861159016,0.105097705,-0.225439372,0.494427414,-0.844431653,0.412469561,-0.017903745,34,3,1
-0.271731361,-0.358174008,-0.680521109,0.600626413,0.190692671,-0.177347525,0.688083991,-0.964235916,0.434444953,0.12743637,34,4,1
0.03546112,-0.405084104,-0.639979787,0.628384233,0.128715872,-0.22365051,0.695836845,-1.030103718,0.469202392,-0.008802149,34,5,1
-0.134280738,-0.494168712,-0.629733528,0.741893985,0.253904479,-0.298801243,0.565056484,-0.751344789,0.590090101,0.051771064,34,6,1
-0.221741937,-0.351449741,-0.614562278,0.57391874,-0.179644613,-0.17070482,0.536704657,-0.932765112,0.239982229,-0.078844238,34,7,0
0.070146184,-0.481329747,-0.613156436,0.910752214,0.22285558,-0.266744191,0.452267702,-0.871300797,0.440765957,0.027150443,34,8,1
-0.124532454,-0.525056569,-0.597877838,0.498377341,0.08786254,-0.406190447,0.508488574,-1.040209083,0.247180727,-0.192978388,34,9,0
-0.240799382,-0.559307502,-0.685400916,0.589702904,-0.082663438,-0.329462151,0.512653054,-1.091200164,0.420839613,-0.216179338,34,10,0
-0.131955834,-0.287668964,-0.615820888,0.531392211,0.120226252,-0.464287931,0.453398622,-0.932822911,0.538580827,-0.099263592,34,11,1
-0.128248605,-0.254924318,-0.558094515,0.726217825,-0.005653742,-0.077025076,0.662055402,-0.777911978,0.55865707,-0.030309805,34,12,1
-0.170846768,-0.46197705,-0.588461564,0.626812751,0.046398464,-0.403209109,0.490606833,-0.918806415,0.156194059,-0.051301651,34,13,0
0.132759272,-0.433253955,-0.475097947,0.618635419,-0.019408009,-0.43162766,0.572620962,-0.852937305,0.53438589,-0.08111514,34,14,1
-0.214849672,-0.357114837,-0.873078588,0.607679087,0.091440004,-0.380773312,0.440512715,-1.007285588,0.459985799,-0.142956171,34,15,0
-0.147569379,-0.428303962,-0.739888654,0.429326937,-0.06834567,-0.399385119,0.472749872,-0.900168165,0.149651977,-0.214657352,34,16,0
-0.140290619,-0.496877213,-0.702742493,0.743240792,0.013636112,-0.376392866,0.360599763,-1.001443147,0.386138425,-0.102046752,34,17,0
-0.085747184,-0.37828521,-0.652604774,0.579561766,0.015775707,-0.334283429,0.327643554,-1.007393829,0.24393743,-0.215820774,34,18,0
-0.223864053,-0.443295468,-0.706934896,0.654309774,-0.194741347,-0.129857426,0.52737648,-0.816303021,0.433224053,-0.248267233,34,19,0
-0.062803908,-0.524057832,-0.688833037,0.337148525,0.11663516,-0.386645412,0.527117577,-1.117731749,0.276791357,-0.273905327,34,20,0
-0.143156652,-0.413731433,-0.610902657,0.665941713,-0.068903989,-0.467756892,0.556318747,-0.861870498,0.368834909,-0.066499224,34,21,0
-0.101667545,-0.59809057,-0.583327721,0.599466212,0.119927044,-0.25218903,0.629502147,-1.221955651,0.323053233,-0.204919165,34,22,0
-0.342961517,-0.388915881,-0.766676466,0.570457143,0.020504628,-0.314250704,0.398650518,-0.947926874,0.321763215,-0.027513229,34,23,0
-0.200935468,-0.641940623,-0.850221477,0.6502928,-0.013829383,-0.307579164,0.49231832,-1.084905449,0.454052154,-0.279566252,34,24,0
-0.236688309,-0.664468127,-0.545988184,0.4925237,0.030420147,-0.343885105,0.481560721,-0.96475402,0.457454017,-0.198976871,34,25,0
-0.051433644,-0.363339238,-0.571068177,0.769291303,0.054000207,-0.264199049,0.680226574,-1.032628604,0.316159352,-0.050831516,34,26,1
-0.136748667,-0.423822407,-0.52892624,0.53875106,-0.040868472,-0.196526175,0.408856564,-0.8292881,0.533387773,-0.23252661,34,27,1
-0.01275968,-0.322790317,-0.650017657,0.611465314,0.048425794,-0.398685448,0.449649576,-1.02089075,0.357704855,-0.105089444,34,28,0
-0.089837161,-0.305655081,-0.59650715,0.534442441,0.061311191,-0.295884148,0.422038004,-0.967019458,0.410795728,-0.143513747,34,29,0
-0.262934094,-0.529156656,-0.662675608,0.726987366,-0.029253174,-0.509504307,0.55653042,-1.021598188,0.293229951,-0.320495921,34,30,0
-0.226138397,-0.268807596,-0.633443631,0.613125471,0.013662261,-0.428109261,0.536386941,-0.979320139,0.337612949,-0.086591605,34,31,0
0.034685193,-0.457521939,-0.64709617,0.641431605,0.127516224,-0.415362934,0.617021904,-0.996029142,0.427717623,-0.189605667,34,32,1
-0.074718174,-0.380694721,-0.550887662,0.628643288,0.133799456,-0.219646499,0.347063383,-0.988234975,0.524265556,-0.107251581,34,33,1
-0.279072294,-0.47412377,-0.63534984,0.602912666,0.163212378,-0.36828209,0.501998049,-0.987708625,0.408599055,-0.199859938,34,34,0
-0.182815108,-0.311375408,-0.651800897,0.705559001,0.129439876,-0.194948535,0.540462886,-0.772825255,0.616717893,-0.079787175,34,35,1
-0.059733006,-0.480088923,-0.591640691,0.54192589,-0.09620922,-0.377802664,0.585853464,-0.814742113,0.336400916,-0.156759517,34,36,0
-0.281048845,-0.528408213,-0.717004549,0.504317162,-0.007047211,-0.475635928,0.447728601,-0.88931938,0.329797688,-0.06840505,34,37,0
-0.073129858,-0.29351754,-0.579868826,0.712125971,0.081223135,-0.328673461,0.629519775,-1.001441068,0.292378212,-0.137026547,34,38,1
-0.047022874,-0.414837121,-0.441959648,0.596646443,0.158597196,-0.317018415,0.500638755,-0.647322484,0.424328941,-0.146593629,34,39,1
-0.269539484,-0.462033086,-0.726916979,0.802903074,-0.11877775,-0.268480357,0.479912649,-1.031469777,0.407668342,-0.157709681,34,40,0
-0.067369382,-0.227516076,-0.406060874,0.653543356,0.153231325,-0.204007424,0.560894396,-0.965473735,0.446866403,-0.12507693,34,41,1
-0.269913135,-0.620623545,-0.863860657,0.710628121,-0.042788756,-0.406801562,0.355599371,-1.006889178,0.235218605,-0.122019901,34,42,0
-0.231912282,-0.460742555,-0.62183647,0.528421765,0.025854479,-0.290092778,0.502082462,-0.894114865,0.224639306,-0.127086189,34,43,0
-0.164439494,-0.668908197,-0.740651487,0.600575141,0.013786042,-0.526435551,0.342450808,-0.94045317,0.378971974,-0.188954922,34,44,0
-0.100224752,-0.615869199,-0.559976524,0.94413894,0.126687349,-0.260077956,0.558929228,-1.161377483,0.540949362,-0.018469221,34,45,1
-0.138595322,-0.361202088,-0.762276217,0.533450412,0.001056301,-0.442836836,0.51913186,-1.164954529,0.412562983,-0.21236878,34,46,0
-0.37582719,-0.548585521,-0.581415043,0.517045111,-0.163797276,-0.391972592,0.484953634,-1.049272984,0.354599085,-0.199630726,34,47,0
-0.174232657,-0.481144844,-0.859871781,0.58937558,0.091989496,-0.37530467,0.440540026,-1.105911212,0.386209847,-0.328878873,34,48,0
-0.212090713,-0.271514152,-0.787449502,0.646773881,-0.082609645,-0.231130486,0.449748954,-0.999464491,0.345591099,-0.256686953,34,49,0
0.062206472,-0.355329341,-0.557846408,0.702611766,-0.082565721,-0.269473526,0.590624609,-0.784443676,0.436227834,-0.061874759,34,50,1
0.027027633,-0.446846183,-0.699068985,0.507531389,0.235589029,-0.34132936,0.705134303,-0.798381858,0.475087935,-0.185623197,34,51,1
-0.254604218,-0.447625678,-0.726770532,0.572576573,-0.138788845,-0.36426249,0.405083077,-0.926899722,0.313711851,-0.226330321,34,52,0
-0.226415195,-0.326822037,-0.627863976,0.834514914,-0.120937716,-0.234859134,0.627388721,-0.91233618,0.331933192,-0.218858291,34,53,0
-0.119170677,-0.269554961,-0.429373592,0.74053917,-0.062640726,-0.328199654,0.662009848,-1.018533585,0.22926914,-0.030720445,34,54,1
-0.266203329,-0.44609003,-0.614447097,0.630669423,-0.153392668,-0.259070094,0.594236353,-0.988941489,0.443032254,-0.244960492,34,55,0
0.001898126,-0.371861063,-0.576628592,0.898713598,-0.055189046,-0.264484279,0.493458722,-0.712880895,0.311147429,-0.015348567,34,56,1
-0.279393756,-0.542866758,-0.68095774,0.627295351,0.09176134,-0.370380813,0.351329689,-0.876199112,0.255011225,-0.085209079,34,57,0
-0.309068385,-0.394491865,-0.449524989,0.521030982,0.094112896,-0.349037506,0.518847683,-1.084706452,0.360453707,-0.07507091,34,58,0
-0.140640666,-0.237774279,-0.73217218,0.727355133,0.090691645,-0.309587203,0.545484289,-0.899616348,0.369663126,0.002595266,34,59,1
-0.228808066,-0.413548183,-0.622938908,0.52647779,-0.00412264,-0.317288451,0.289553113,-0.982474862,0.366720095,-0.012862385,34,60,0
-0.197684394,-0.283193514,-0.631286765,0.708024487,-0.070132031,-0.403127805,0.364244642,-1.07399301,0.320627809,-0.312795168,34,61,0
-0.202651995,-0.534330827,-0.688948638,0.59825588,-0.00056179,-0.349494401,0.406708836,-0.998418833,0.421985826,-0.223762998,34,62,0
-0.201170547,-0.213307116,-0.645955156,0.660000949,-0.058716671,-0.411105614,0.346575096,-0.982845584,0.351371229,-0.190536809,34,63,0
-0.138506457,-0.579258978,-0.622872739,0.656857143,0.026646891,-0.499076936,0.572271803,-1.075345837,0.408473068,-0.099139121,34,64,0
-0.12576579,-0.268488951,-0.525719513,0.627692768,0.147705327,-0.033849239,0.596260283,-0.892785494,0.284372343,0.06734872,34,65,1
-0.12915082,-0.382085885,-0.647988011,0.503918702,0.076198079,-0.209341072,0.544235719,-0.687728137,0.441205839,-0.109411886,34,66,1
-0.083320802,-0.321799246,-0.710059613,0.751827459,-0.019546906,-0.223668738,0.578082042,-0.849295128,0.474272554,-0.059668244,34,67,1
-0.17582064,-0.388694945,-0.603465249,0.727638758,0.089866564,-0.376874424,0.463426259,-1.183606946,0.440793921,-0.111561666,34,68,0
-0.032408951,-0.512774221,-0.558045003,0.603715766,0.107348213,-0.237515797,0.515513545,-0.958595946,0.421384098,-0.089156229,34,69,1
-0.093015441,-0.47759566,-0.651298594,0.625114134,-0.036913166,-0.351558739,0.382967225,-0.936428405,0.389165673,-0.228736043,34,70,0
-0.095620306,-0.176145805,-0.773297271,0.855337908,-0.028483075,-0.123629711,0.525461381,-0.933247629,0.429023482,-0.163192549,34,71,1
-0.126608624,-0.467671303,-0.610130565,0.575424684,0.092639043,-0.506043244,0.515313107,-0.996777842,0.129430088,-0.108349496,34,72,0
-0.241829437,-0.627548396,-0.756330989,0.680934472,0.046053184,-0.31961442,0.654849298,-1.209762197,0.509760235,-0.036317716,34,73,0
-0.2082233,-0.566119509,-0.734989462,0.459246124,-0.203554857,-0.508124345,0.529119888,-1.106989963,0.280753163,-0.154328022,34,74,0
-0.005850608,-0.423025461,-0.561791105,0.701560746,0.325839161,-0.297673363,0.65005906,-0.916741591,0.566115681,-0.23837858,34,75,1
-0.211178977,-0.564773168,-0.746968306,0.689653651,0.006777799,-0.339889349,0.320168836,-1.155703138,0.387241096,-0.080771723,34,76,0
-0.174596968,-0.688295563,-0.795849715,0.734527173,-0.1213748,-0.505238786,0.58507923,-1.045707578,0.311231971,-0.212123665,34,77,0
-0.133012633,-0.611386289,-0.869009822,0.441134366,0.03075053,-0.285244848,0.568806136,-1.046245314,0.182003484,-0.124809076,34,78,0
-0.088650846,-0.474152634,-0.719050327,0.603808252,0.087785731,-0.289370188,0.478741731,-0.865046762,0.474203992,-0.11544366,34,79,1
-0.232445899,-0.515936893,-0.373087595,0.449818822,0.024912498,-0.493984236,0.52001813,-1.07578774,0.319411959,-0.251058315,34,80,0
-0.035223189,-0.33337448,-0.758673887,0.636412419,-0.071492343,-0.236593648,0.491542743,-0.945637225,0.558217288,0.039008457,34,81,0
-0.318015982,-0.593807757,-0.479161054,0.494240362,-0.004738575,-0.219939763,0.441557289,-1.106620571,0.289497007,-0.062426622,34,82,0
-0.134155039,-0.339027045,-0.582403824,0.634598912,0.009307786,-0.403971527,0.570030189,-0.875295656,0.442043894,-0.162819195,34,83,1
-0.015676748,-0.175916668,-0.42770031,0.432196016,0.092227441,-0.108871593,0.518691428,-0.740742409,0.496130159,-0.123367413,34,84,1
0.088846828,-0.392884683,-0.606116554,0.730611614,0.061334426,-0.410817592,0.599584374,-0.781113341,0.53901902,0.030829503,34,85,1
-0.231854233,-0.714104621,-0.577657034,0.567919224,0.015239202,-0.485805019,0.398151572,-1.031284177,0.172632294,-0.368424149,34,86,0
-0.062231791,-0.348465104,-0.561299804,0.66015589,0.024030561,-0.200737325,0.749277432,-0.810096104,0.409918864,-0.152123317,34,87,1
-0.120607473,-0.450132878,-0.392198538,0.719392082,-0.061521995,0.045661533,0.44008414,-0.840974355,0.472894683,-0.214842532,34,88,1
-0.09804073,-0.535051806,-0.713123819,0.59339748,-0.10184893,-0.314362453,0.520148469,-1.17044765,0.40532379,-0.278971631,34,89,0
-0.081392823,-0.464785612,-0.624529633,0.603346414,-0.062168783,-0.287071923,0.43437198,-1.015188806,0.36174585,-0.092711318,34,90,0
0.015604081,-1.167982048,0.194086499,-0.951625687,-0.735758643,-1.207131165,-0.867878049,-0.621484424,1.03687192,-0.42652238,35,1,0
0.008997047,-1.096130783,0.265884709,-0.889606562,-0.652994189,-1.417933008,-1.074918838,-0.629777038,1.051288011,-0.207179814,35,2,0
0.037052644,-0.997527908,0.266542531,-0.825692323,-0.672087792,-1.251980917,-0.983211154,-0.770182628,1.181683255,-0.287006145,35,3,1
0.2614128,-0.866396459,0.435215115,-0.927534776,-0.656116594,-1.260111866,-0.835884741,-0.673220607,1.05163398,-0.151620972,35,4,1
0.014464743,-0.979991773,0.233893813,-0.914728243,-0.792256781,-1.173686377,-0.9221828,-0.519429395,1.036531811,-0.151305158,35,5,1
0.097223139,-1.158929355,0.366937415,-0.756766099,-0.701633746,-1.292861525,-0.88596013,-0.433837309,1.220754733,-0.299190293,35,6,1
0.002621978,-1.008700128,0.430478342,-1.006339687,-0.785414813,-1.356641441,-0.910471784,-0.478446252,1.193739916,-0.373094346,35,7,0
0.145610272,-1.019109425,0.32112249,-0.866116013,-0.548944551,-1.449425387,-0.977749166,-0.601082076,0.980511299,-0.151254476,35,8,1
0.179281152,-0.702222846,0.282545374,-0.790913218,-0.536282692,-1.20596496,-1.015963,-0.580963568,1.013155941,-0.221876663,35,9,1
-0.076647265,-0.833423589,0.189079886,-0.959757559,-0.577112157,-1.23686429,-1.145770169,-0.595987826,0.968904532,-0.510107355,35,10,0
0.15030448,-1.068149136,0.14756905,-0.914847514,-0.787989569,-1.219232134,-0.837749331,-0.735489319,1.021628468,-0.299347761,35,11,0
0.121682933,-1.273465746,0.05345979,-0.811582016,-0.726937705,-1.35099261,-1.075859997,-0.635005365,0.93379296,-0.302774705,35,12,0
0.178915987,-1.022985486,0.153995124,-0.89415851,-0.738841248,-1.403313153,-0.818908045,-0.648862422,0.977890329,-0.107792232,35,13,0
0.10751031,-1.08947353,0.143845805,-0.921100889,-0.773950572,-1.205740531,-1.029377921,-0.870507454,1.111422735,-0.558292867,35,14,0
0.011436428,-1.044742256,0.087641543,-1.239985506,-0.591948935,-1.352562004,-0.888856137,-0.632909403,1.023129028,-0.529647853,35,15,0
0.037380397,-1.189088506,0.163239559,-0.920267342,-0.739761935,-1.286514488,-1.103637479,-0.704416378,1.068491134,-0.310692863,35,16,0
-0.032024477,-0.73754825,0.40298695,-0.830838442,-0.395361849,-1.149751947,-0.850924538,-0.622356572,1.045578228,-0.093517447,35,17,1
0.034682553,-1.109115429,-0.025493094,-0.717367747,-0.475475744,-1.459768127,-1.079567181,-0.763595068,1.091854223,-0.291987745,35,18,0
0.219110765,-1.160864592,0.463355072,-0.813548302,-0.664341177,-1.280812253,-1.00139713,-0.637628142,1.032029007,-0.204544696,35,19,1
-0.182688278,-0.957714155,0.054109546,-0.896851935,-0.720235697,-1.219520637,-0.913474396,-0.77078583,0.880646242,-0.290085555,35,20,0
0.22915233,-0.928820505,0.234540729,-0.929833257,-0.68037922,-1.339699139,-0.939606782,-0.814692915,0.876362674,-0.165183703,35,21,0
-0.219783256,-1.101136423,0.139503661,-0.821908537,-0.597288291,-1.222724575,-0.908306573,-0.794322375,0.911087614,-0.466934387,35,22,0
0.013777044,-1.211739612,0.23459391,-0.960338039,-0.705272414,-1.308180504,-1.117428967,-0.707236434,1.040585345,-0.411830259,35,23,0
0.106337711,-1.120931111,0.144994672,-1.025808359,-0.768625922,-1.418249735,-0.992936908,-0.754355006,0.97364162,-0.374591727,35,24,0
-0.01919205,-0.883780443,0.387845301,-0.764722869,-0.673748803,-1.142610522,-0.94086946,-0.666531314,1.02331447,-0.162258986,35,25,1
-0.051300623,-0.67457489,0.171420549,-0.747380316,-0.617701207,-1.273806489,-0.918124683,-0.457908017,1.073453789,-0.323229099,35,26,1
0.053891069,-1.097565659,0.278239968,-0.978466404,-0.602581362,-1.159281815,-0.867445373,-0.431771279,0.887036987,-0.128286291,35,27,1
0.041559853,-0.900667937,0.160916127,-0.851361959,-0.761976856,-1.169586029,-0.984895094,-0.579644158,1.13090776,-0.009795278,35,28,1
0.133727504,-0.90749425,0.137872464,-0.674686546,-0.531401902,-1.260898924,-0.699996676,-0.418858577,1.132574818,-0.203577843,35,29,1
0.179509573,-0.870325663,0.162629035,-0.748545434,-0.508427284,-1.228577534,-0.919609583,-0.688565636,1.073152928,-0.216261111,35,30,1
0.073159735,-0.77045547,0.259585615,-0.712923921,-0.61973022,-1.400995064,-0.962003631,-0.558521286,1.195806302,-0.353055385,35,31,1
0.024660143,-1.277131972,0.154836725,-1.046916775,-0.736651353,-1.338041267,-1.139627081,-0.714678298,0.949347293,-0.163733143,35,32,0
0.156763233,-0.806421899,0.302438797,-0.78113467,-0.518010631,-1.148742174,-0.728353849,-0.532578866,1.160038609,-0.102921606,35,33,1
0.154958916,-1.05379208,0.297206724,-0.729170854,-0.396824442,-1.226664298,-1.013508955,-0.406782435,1.182464113,-0.21654802,35,34,1
0.096817505,-0.939408473,0.180156432,-0.711763324,-0.659291348,-1.406337646,-0.875108317,-0.675433673,1.183991541,-0.300043332,35,35,1
-0.043314974,-1.045429497,0.057631294,-1.023524371,-0.587267459,-1.373287936,-1.011960963,-0.765040967,1.052574667,-0.24235879,35,36,0
-0.08781141,-0.971928433,0.292070872,-0.752238981,-0.639322863,-1.401597554,-0.957168468,-0.654853124,0.969030427,-0.157699961,35,37,0
0.117017438,-0.908922498,0.14321559,-0.845361358,-0.645472715,-1.253618238,-1.005378252,-0.530350754,1.070185574,-0.167187205,35,38,1
-0.041612466,-1.118937096,0.132760194,-0.784791166,-0.646903136,-1.175868556,-1.14813291,-0.703823438,1.128583308,-0.179637795,35,39,0
0.120365959,-0.967448168,0.260567566,-0.754379338,-0.508652994,-1.150089318,-0.923871885,-0.641266914,1.180223462,-0.256168879,35,40,1
0.212167834,-1.026772109,0.121926854,-0.834171793,-0.790099413,-1.43276762,-0.958075774,-0.714219762,0.921626966,-0.202832443,35,41,0
0.315947437,-1.017235041,0.249560208,-0.84656517,-0.85788728,-1.335950037,-0.939866571,-0.774138269,0.958345524,-0.180772256,35,42,1
0.088276958,-0.844407691,0.092608524,-0.836002269,-0.529753742,-1.297831653,-0.972398165,-0.70452631,1.102934585,-0.009759401,35,43,1
0.094756451,-0.888390895,0.447240127,-0.886930226,-0.715284129,-1.025485054,-0.95724629,-0.652267411,1.394258686,-0.235526586,35,44,1
-0.014785271,-0.758826782,0.10428935,-0.776782501,-0.854629836,-1.443523971,-0.916633198,-0.644096799,1.022842561,-0.290958048,35,45,0
0.128362952,-1.061044219,0.212324904,-0.870190684,-0.760773387,-1.41729531,-0.961486035,-0.581741824,1.302697486,-0.200847498,35,46,1
0.063201044,-0.93601971,0.280557715,-0.691309661,-0.72067364,-1.141452881,-0.967149609,-0.489942352,1.103178976,-0.461471786,35,47,1
0.223012657,-1.039644115,0.189147193,-0.688677848,-0.692913901,-1.138662641,-1.012721629,-0.605589475,0.977118669,-0.337245446,35,48,0
0.192562155,-0.954115803,0.290599318,-0.929663815,-0.577981452,-1.232511955,-0.837308759,-0.628833572,1.046762862,-0.122337848,35,49,1
0.168877229,-1.269310982,0.248606536,-0.947970278,-0.713765584,-1.280428473,-1.26807112,-0.559840937,0.975616178,-0.236956253,35,50,0
