V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,subject,time,y
-0.786872514,-0.553853997,-1.264515952,0.01377659,0.155281244,0.496532698,-0.659165023,0.746713899,-0.468320131,0.276305984,40,85,0
-0.917618138,-0.624847925,-1.286705998,0.04174211,0.399113008,0.483129565,-0.737624797,0.569368338,-0.570688482,0.14752219,40,86,0
-0.634702126,-0.787971018,-1.208902454,-0.17995628,0.206545277,0.344052778,-0.691655374,0.493730744,-0.820450768,0.278157303,40,87,0
-0.7349293,-0.755954218,-1.079556212,0.098064733,0.300396511,0.57181215,-0.803143937,0.530091228,-0.694679781,0.494068206,40,88,0
-0.688673429,-0.701645139,-1.220773882,0.056963263,0.159390003,0.358734849,-0.656786252,0.492867518,-0.619763006,0.315980646,40,89,0
-0.869813393,-0.656071772,-1.255574365,-0.137284387,0.43478823,0.481062676,-0.785405076,0.628974278,-0.57694557,0.543644875,40,90,0
1.195403986,2.054251628,1.392431307,-0.220277293,-0.969084026,0.025506514,-0.228275546,-0.634998576,-0.089215461,0.837974451,41,1,0
1.341859191,2.098646758,1.467219206,-0.335362489,-1.019222929,0.056606571,-0.322923028,-0.347699431,-0.404957776,0.882135229,41,2,0
1.433019193,2.030893526,1.260119706,-0.348600242,-0.855640279,-0.028629268,-0.253659858,-0.631830577,-0.363328669,0.755830411,41,3,0
1.232925556,2.054511328,1.3981699,-0.337819818,-0.969666082,-0.04387691,-0.262442484,-0.544112226,-0.172692891,0.841191178,41,4,0
1.231725173,1.876790004,1.368125789,-0.306607446,-0.975520984,-0.06509034,-0.378931331,-0.610514997,-0.352368223,0.810650469,41,5,0
1.433955859,1.877773244,1.621396849,-0.272565251,-0.801203144,0.088177306,-0.281243514,-0.541633101,-0.180327563,0.904275373,41,6,0
1.129528055,1.986567557,1.443745009,-0.208632799,-0.921148912,0.280498423,-0.226889799,-0.450035653,-0.150357434,0.956135592,41,7,0
1.329628381,2.047722609,1.588423978,-0.419655977,-1.124807813,-0.102344753,-0.076678452,-0.455215979,-0.198411485,0.817104768,41,8,0
1.455256741,1.90042011,1.360887114,-0.363235775,-0.89834321,0.195312643,-0.071266062,-0.560143642,-0.355296824,0.704277231,41,9,0
1.354330494,1.965705561,1.562474288,-0.261516877,-1.139461054,0.194646577,-0.286323136,-0.398886642,-0.285741487,0.947638464,41,10,0
1.265454424,2.156912098,1.362339213,-0.150420698,-1.063787609,0.125938323,-0.185939146,-0.280169161,-0.495221335,0.766288841,41,11,0
1.327192745,1.940117241,1.455232799,-0.394531948,-1.066894637,0.043683279,-0.08255579,-0.707272182,-0.199980033,0.572882529,41,12,0
1.504660239,2.192054825,1.390256769,-0.300999486,-0.839817028,0.205504964,0.001458941,-0.540338109,-0.164251627,0.865719294,41,13,0
1.222499481,2.08612444,1.441500488,-0.351291264,-1.059798437,0.085108308,-0.216327529,-0.491058354,-0.321353834,0.739554229,41,14,0
1.211116661,1.964583286,1.375550205,-0.231286453,-1.020227507,-0.060118402,0.038278218,-0.595085819,-0.406872435,0.938575354,41,15,0
1.401083974,2.138841741,1.524401121,-0.343452766,-0.916917906,-0.017278165,-0.10731603,-0.654908244,-0.382754307,0.773953908,41,16,0
1.283931601,2.103117831,1.449001616,-0.200541453,-0.934857182,-0.007853726,-0.306449379,-0.641461751,-0.207273947,0.802309179,41,17,0
1.405360607,2.015013288,1.344061677,-0.157192742,-0.988800085,0.020355855,-0.085800052,-0.495557578,-0.364076156,0.627947958,41,18,0
1.541759082,1.962941641,1.539340163,-0.205981622,-0.935015348,0.007538592,-0.17331694,-0.584834594,-0.198635172,0.780431399,41,19,0
1.319279044,1.971567011,1.584456277,-0.384767185,-0.892836787,0.126138156,-0.230246151,-0.654826464,-0.297298886,0.811217178,41,20,0
1.244626597,1.896272873,1.325765261,-0.238046074,-1.117012292,0.047300436,-0.252118012,-0.604267469,-0.214862585,0.924338658,41,21,0
1.337395202,2.035621994,1.227221166,-0.357776093,-1.059757208,0.044833109,-0.113500468,-0.66211003,-0.220930894,0.805988083,41,22,0
1.427102146,2.194968392,1.352804387,-0.399434236,-1.015285149,-0.057055979,-0.203861286,-0.461147927,-0.299148061,0.847518766,41,23,0
1.471533314,1.98928532,1.483061025,-0.366821539,-1.032626115,0.057239207,-0.219706424,-0.267403719,-0.282958694,0.894237319,41,24,0
1.129458644,1.94236199,1.500913502,-0.336222815,-1.038079778,-0.008942205,-0.185986334,-0.450688648,-0.226189405,0.711209392,41,25,0
1.11157544,1.884433829,1.424429082,-0.250678079,-1.100783455,0.07674892,-0.207596154,-0.495658693,-0.151718957,0.786821027,41,26,0
1.264246935,2.052873033,1.361601855,-0.538258053,-0.973878039,0.105709259,-0.201355609,-0.449736788,-0.22750861,0.94766663,41,27,0
1.157161225,2.006060291,1.383850872,-0.354272904,-1.09515887,-0.020873724,-0.265514868,-0.763570326,-0.16795243,0.655708635,41,28,0
1.253954679,2.065486122,1.46174746,-0.271100618,-0.939407054,0.109437959,-0.311745723,-0.409528515,-0.242715342,0.7365791,41,29,0
1.310944408,2.043665833,1.373765057,-0.359320756,-0.969549774,0.091743081,-0.246760826,-0.476158017,-0.297003141,0.880666064,41,30,0
1.367043397,1.94838645,1.60184608,-0.47953686,-1.092778329,0.221369684,-0.249343008,-0.429491203,-0.243185321,0.821046902,41,31,0
1.402349218,1.987630885,1.378494824,-0.310279497,-0.790695327,0.043554027,-0.115582678,-0.63980243,-0.116214349,0.663425096,41,32,0
1.274130898,2.245084242,1.454603375,-0.446545575,-0.98028635,0.040106832,-0.160704689,-0.473346961,-0.22874072,0.750665389,41,33,0
1.4060754,1.872290933,1.432420993,-0.167035824,-1.087209981,0.011640452,-0.129235709,-0.48948616,-0.348053309,0.623841762,41,34,0
1.379512234,2.061064073,1.528563151,-0.222571654,-0.826898164,0.093112506,0.043431352,-0.572631683,-0.299076405,1.053802836,41,35,0
1.215231702,2.11818878,1.56338801,-0.15698384,-1.02503101,0.114385958,-0.256479806,-0.601750467,-0.351320337,0.764973341,41,36,0
1.349511396,2.014913679,1.406179627,-0.225706331,-1.120427986,-0.004152324,-0.136051264,-0.624365149,-0.425170226,0.679587161,41,37,0
1.050607536,1.996843081,1.520816743,-0.228237002,-0.874944204,0.032344487,-0.113544931,-0.615648893,-0.389816084,0.697930426,41,38,0
1.2324217,2.052412178,1.567233155,-0.332088397,-0.920305256,0.014490867,-0.179688863,-0.585614422,-0.364480048,0.917313806,41,39,0
1.215457819,2.080545316,1.339531903,-0.425439504,-1.091794163,0.030597985,-0.135115996,-0.525806511,-0.370550147,0.85140499,41,40,0
1.216659657,2.25109239,1.332989058,-0.115280422,-0.944754324,0.077558242,-0.323723639,-0.542173721,-0.359007031,0.732499775,41,41,0
1.119332466,2.046652054,1.499752144,-0.488789832,-1.09367006,0.094938569,-0.077676571,-0.247092978,-0.139611466,0.755392919,41,42,0
1.195379189,2.162377326,1.312071959,-0.284625316,-1.065143187,0.116129616,-0.301926738,-0.585147876,-0.121059892,0.846148509,41,43,0
1.214458938,1.990184703,1.338862045,-0.274006132,-0.965378841,0.051934688,-0.178659436,-0.494456654,-0.291183995,1.067748147,41,44,0
1.321638599,2.196414939,1.41261261,-0.335996928,-0.974517136,0.099460455,-0.252217094,-0.504897831,-0.170365314,0.724752618,41,45,0
1.460456405,2.105721181,1.502296423,-0.466198474,-1.045352158,0.33003321,-0.124561429,-0.604567777,-0.191219753,0.920794977,41,46,0
1.461032452,2.312812798,1.337480643,-0.394205781,-0.89680899,-0.163189849,-0.201650081,-0.362356669,-0.294801485,0.654723385,41,47,0
1.22001134,1.900861361,1.396727153,-0.485610263,-0.872083431,0.104390194,-0.081781381,-0.411018226,-0.325704472,0.632840389,41,48,0
1.154757891,1.966147402,1.436115625,-0.444784503,-1.30444716,0.296324738,-0.387982083,-0.647266282,-0.255986946,0.914753134,41,49,0
1.267653288,1.874059645,1.432655469,-0.432837479,-0.727065324,-0.010641934,-0.129620737,-0.422644112,-0.415886149,0.891492794,41,50,0
1.145279049,2.13040967,1.472542774,-0.222142777,-0.920121973,0.026171426,-0.361962346,-0.548842747,-0.264947715,0.712847624,41,51,0
1.516560399,1.870961011,1.460036002,-0.450237223,-1.189033092,0.150096265,-0.245956683,-0.481172771,-0.28775359,0.881088877,41,52,0
1.379747668,1.974895515,1.693592292,-0.261666062,-1.156687055,0.178701602,-0.173130143,-0.479954214,-0.414874546,0.898696782,41,53,0
1.307729799,1.874465235,1.374543344,-0.22316251,-1.009473776,0.038457886,-0.083103739,-0.388948505,-0.324905676,1.003262098,41,54,0
1.345069157,1.929635189,1.417243486,-0.240189957,-1.11316052,0.195567558,-0.267952909,-0.537909683,-0.337612575,0.838616257,41,55,0
1.331256971,2.002995042,1.137811732,-0.371900342,-1.043954669,0.080773407,-0.299650065,-0.664202951,-0.413989567,0.973221878,41,56,0
1.143644621,1.835945981,1.363843088,-0.066024877,-0.701193688,-0.091433357,-0.169422391,-0.519294415,-0.471961732,0.7606014,41,57,0
1.078574289,1.853611244,1.29919922,-0.294904379,-1.022652781,0.170900666,-0.091128524,-0.517288592,-0.279359156,0.528158781,41,58,0
1.241578872,2.233074883,1.270889242,-0.265493217,-0.946663474,-0.009699233,-0.149936776,-0.430407491,-0.385415698,0.788552136,41,59,0
1.439312365,2.105584278,1.651239086,-0.459502029,-1.210822306,-0.03307211,-0.164732954,-0.528533717,-0.320904129,0.803822677,41,60,0
1.358161323,1.896814133,1.563628323,-0.328675822,-0.915958148,-0.104656654,-0.092030869,-0.404232327,-0.436140805,0.632416958,41,61,0
1.168688658,2.025399587,1.40562101,-0.24854149,-0.918644777,0.031434901,-0.170973097,-0.64899339,-0.137056981,0.650054022,41,62,0
1.490392233,2.233042942,1.336636859,-0.128205483,-1.079221297,-0.017949894,-0.291135888,-0.38915217,-0.266506026,0.951783522,41,63,0
1.287986327,1.910284314,1.588597198,-0.294358313,-0.965927547,0.099000792,-0.06530965,-0.547604969,-0.139411503,0.773981941,41,64,0
1.330913702,2.002973258,1.504432068,-0.361151131,-0.9305445,-0.049572932,-0.288223203,-0.408255417,-0.225640429,1.044412222,41,65,0
1.298607524,2.046162571,1.46562917,-0.180452105,-1.036822919,0.031097834,-0.193745789,-0.548763634,-0.180472365,0.879110619,41,66,0
1.19035488,1.928258981,1.463426263,-0.447892714,-1.107147794,0.041254239,-0.066454606,-0.410715986,-0.244325097,0.710374723,41,67,0
1.387536753,2.093279562,1.556087117,-0.266901201,-1.02645701,-0.106587821,-0.218032739,-0.426588095,-0.249221087,0.71527911,41,68,0
1.456582565,2.030477508,1.543835627,-0.144837871,-0.951140835,0.23031678,-0.063049829,-0.593713187,-0.358420831,0.824318655,41,69,0
1.514300705,1.945398958,1.478881831,-0.302951788,-0.963847936,0.092600935,-0.159463286,-0.46954796,-0.456091287,0.833179373,41,70,0
1.260815082,1.89752764,1.325060631,-0.316677784,-1.017940401,0.197629469,-0.139974474,-0.371203448,-0.212601261,0.970991522,41,71,0
1.374267264,1.945400753,1.252609528,-0.167512775,-0.855886571,-0.090069329,-0.212333534,-0.5530114,-0.271693139,1.004720531,41,72,0
1.395803032,2.067353472,1.34996293,-0.410121612,-1.06992327,0.088577881,-0.175469168,-0.522818743,-0.357801047,0.767366416,41,73,0
1.348976851,2.113827316,1.561810811,-0.149378544,-1.129950564,0.082253137,-0.388071889,-0.550284157,-0.291640667,0.916519862,41,74,0
1.29628567,2.116248026,1.504649306,-0.208711198,-1.168056657,0.095013299,-0.221581351,-0.555080811,-0.250732607,0.824244764,41,75,0
1.436595869,1.928239644,1.407288331,-0.284050202,-1.077726996,0.001794496,-0.340224677,-0.663394168,-0.37468137,0.631927129,41,76,0
1.421876205,1.942420134,1.497162722,-0.520643941,-0.973639467,0.103331427,-0.309162964,-0.609508291,-0.366844613,0.83861187,41,77,0
1.307856699,1.957766736,1.456561865,-0.326068287,-0.965109483,-0.029430094,-0.259121151,-0.507890534,-0.270016138,0.808491835,41,78,0
1.281437241,1.947847789,1.481076646,-0.265517378,-1.068144097,0.062420352,-0.223781889,-0.424285731,-0.401859095,0.805908379,41,79,0
1.385290036,1.936864377,1.448927801,-0.291927276,-0.761671822,0.11423702,-0.12850556,-0.489503482,-0.09345501,0.840455019,41,80,0
1.435406231,2.078861107,1.406150189,-0.337913765,-1.040152965,-0.030528596,-0.273344137,-0.604237568,-0.112780146,0.701366253,41,81,0
1.198848705,2.175202486,1.346805918,-0.194523325,-1.14237455,0.263471083,-0.281244724,-0.488543638,-0.283565759,0.958629373,41,82,0
1.20660582,1.950408832,1.444923995,-0.350621129,-1.069435089,0.371319614,-0.105411312,-0.306567405,-0.117781071,0.869271091,41,83,0
1.316526949,2.032748636,1.318081453,-0.083902693,-0.917348647,-0.213796143,-0.419406289,-0.592627029,-0.128832515,0.796629089,41,84,0
1.337656767,2.048400028,1.386120849,-0.322146743,-0.932771534,0.093403796,-0.313179984,-0.380093677,-0.398785073,0.951538267,41,85,0
1.179186028,2.093787061,1.33692643,-0.351965258,-0.883666494,0.099637953,-0.192472552,-0.322981517,-0.279578036,0.806996026,41,86,0
1.384961928,2.123998202,1.476885552,-0.325491044,-0.917011877,-0.006190446,-0.22067791,-0.677457758,-0.065780353,0.709533957,41,87,0
1.318383029,1.824376329,1.418876316,-0.2306347,-1.190875668,0.004604051,-0.204284474,-0.572019886,-0.235135399,0.851868568,41,88,0
1.09880579,2.106188292,1.441508388,-0.246804567,-1.046278867,0.093236086,-0.274007927,-0.567575478,-0.293992754,0.947189257,41,89,0
1.236712905,2.079074702,1.509249724,-0.012166882,-1.007805537,-0.262389578,-0.2228252,-0.500013094,-0.278691916,0.803097902,41,90,0
-0.748402223,0.285533778,0.121099613,0.580647348,0.739226926,1.191194026,-1.831159647,0.643737458,-0.728172826,0.756343081,42,1,0
-0.658311513,0.269982791,0.056751891,0.70055432,0.781718457,1.126803537,-1.823338661,0.275665443,-0.577586292,0.827644548,42,2,0
-0.602584447,0.296651557,0.033171637,0.671356731,0.797248001,1.220490722,-1.752523211,0.604469895,-0.668627321,0.808696668,42,3,0
-0.466287534,0.177263336,0.072071548,0.649742543,0.790975854,0.996521798,-1.7486327,0.520848662,-0.949109537,0.677372282,42,4,0
-0.755985379,0.114680189,0.143909884,0.62207473,0.766328068,1.09363289,-1.842648661,0.543505851,-0.800931916,0.80979798,42,5,0
-0.614132657,0.299186466,-0.104355449,0.551588163,0.636232527,0.997643758,-1.820841587,0.528124602,-0.849062501,0.687368421,42,6,0
-0.654533729,0.192123601,0.003416964,0.484815961,0.703899685,1.129796531,-1.872964726,0.481026898,-0.873910799,0.572480351,42,7,0
-0.733905531,0.375491257,0.032322781,0.654615925,0.722402466,1.076783558,-2.021806096,0.509921338,-0.850296001,0.730814601,42,8,0
-0.795556359,-0.007191751,0.113492918,0.669235651,0.657138115,1.038264859,-1.770707341,0.628805387,-0.771322691,0.910047382,42,9,0
-0.545798489,0.293022518,0.120225529,0.695644213,0.933355317,1.132993227,-1.826669258,0.383145805,-0.843915696,0.732549439,42,10,0
-0.677129157,0.348137847,0.148183907,0.511364949,0.638102524,0.905075541,-1.810639431,0.443570551,-0.672139561,0.808668756,42,11,0
-0.627151909,0.311441899,0.132658894,0.786753693,0.660869774,1.249508123,-1.835434425,0.495599343,-0.802649453,0.655454536,42,12,0
-0.515108991,0.159674368,0.055718243,0.799407889,0.782815498,1.147813854,-1.903905047,0.522109663,-0.914289212,0.830198439,42,13,0
-0.703725983,0.324079566,0.239199749,0.680899933,0.716764225,1.047031616,-1.933022583,0.638758785,-0.87507505,0.81040898,42,14,0
-0.666447084,0.306460749,0.020304541,0.689661625,0.870692964,1.045039878,-1.922695359,0.465603359,-0.672382102,0.655924639,42,15,0
-0.641023993,0.34581632,0.04680158,0.641453272,0.821456423,1.061220716,-1.820332707,0.606518633,-0.653120074,0.624277671,42,16,0
-0.711942182,0.011028704,0.183143536,0.764969077,0.667162451,1.010737565,-1.836910373,0.618636059,-0.633920855,0.935517523,42,17,0
-0.688697182,0.361180153,-0.11750539,0.640820718,0.735912695,0.915760146,-1.853540009,0.570598324,-0.827676984,0.677794962,42,18,0
-0.67806784,0.30310038,0.068986406,0.6831349,0.623902333,0.978348512,-1.903120933,0.448493883,-0.530731339,0.668306927,42,19,0
-0.483343809,0.236124806,0.254363275,0.74829671,0.598079135,1.090301148,-1.852865686,0.598457308,-0.862012633,0.603655045,42,20,0
-0.623477575,0.111797245,0.067698039,0.697766948,0.814488145,1.153181258,-1.983850358,0.518125213,-0.527025717,0.763762079,42,21,0
-0.809981026,0.174693697,0.013096016,0.798118005,0.66024878,1.142859589,-1.753751239,0.420061137,-0.71666832,0.819853588,42,22,0
-0.555196328,0.066939702,-0.109852727,0.693354888,0.763554236,0.961126437,-1.90947249,0.46761362,-0.878470132,0.677201682,42,23,0
-0.710892365,0.080181705,-0.060474347,0.728785111,0.823686047,0.960542335,-1.958854422,0.586913976,-0.724535332,0.723246076,42,24,0
-0.62042446,0.296977619,0.057412987,0.764193133,0.701770088,1.008703777,-1.936531206,0.570283282,-0.669308173,0.624297025,42,25,0
-0.718297638,0.160397985,0.146145913,0.572080849,0.619134386,1.255533197,-1.795952443,0.426142516,-0.942118512,0.895484368,42,26,0
-0.604842322,0.092904728,0.061599919,0.900823505,0.762474536,1.103486248,-1.863519344,0.325631565,-0.690191681,0.673361376,42,27,0
-0.637066317,0.37357545,-0.004918369,0.702775718,0.655731983,1.161240546,-1.996129837,0.37108414,-0.672449683,0.693602673,42,28,0
-0.692614815,0.175248472,0.026340977,0.747320938,0.630824766,1.183891757,-1.803679809,0.511339769,-0.664621331,0.714554522,42,29,0
-0.627698605,0.204042622,0.033334692,0.625474101,0.728701073,1.152280644,-1.824094079,0.494426969,-0.757840649,0.651480059,42,30,0
-0.762800066,0.211122256,0.23955126,0.661010004,0.541564291,1.130694233,-1.723430533,0.509647175,-0.568569616,0.651881173,42,31,0
-0.428954167,0.216004547,0.074371424,0.762555185,0.6211868,0.99341628,-1.933925411,0.532748116,-0.582693399,0.716175707,42,32,0
-0.762065591,0.266723415,-0.081903226,0.68823046,0.796187579,1.092005068,-1.917163955,0.690639959,-0.806356505,0.718829471,42,33,0
-0.556266397,0.247355145,-0.036809335,0.673142336,0.620661798,0.964906593,-1.885436753,0.609221314,-0.74300851,0.687054417,42,34,0
-0.616308541,0.10214734,0.118152284,0.73837029,0.794117494,1.124175807,-1.844286753,0.520354128,-0.807321259,0.601513635,42,35,0
-0.35967292,0.173696003,-0.177671584,0.699821574,0.80972791,0.984267395,-2.015221581,0.582952703,-0.643780549,0.627346621,42,36,0
-0.618495536,0.221210722,0.072730783,0.80760967,0.716255036,1.066100206,-1.849761297,0.556738315,-0.826139839,0.742450771,42,37,0
-0.719183935,0.135294779,0.029663941,0.675799542,0.777580508,0.952219779,-1.93769819,0.338016845,-0.577164852,0.618127903,42,38,0
-0.697114198,0.152515697,-0.107524681,0.695128209,0.772519497,0.9905162,-1.746758698,0.56901347,-0.740076688,0.709379367,42,39,0
-0.672480883,0.120491438,0.07878227,0.83606789,0.748408834,1.12003849,-1.830296596,0.547975441,-0.751985077,0.720842646,42,40,0
-0.43879858,0.138109712,0.047229654,0.811738607,0.571460951,1.02337072,-1.81527649,0.536467875,-0.664339919,0.64719269,42,41,0
-0.617970055,0.34263549,0.104747475,0.680232962,0.730704143,1.101348558,-1.835913521,0.412220428,-0.670414892,0.638091413,42,42,0
-0.667653611,0.174593,-0.084144596,0.833062313,0.697052629,1.045651728,-1.894876371,0.305796087,-0.728200662,0.720690613,42,43,0
-0.553031113,0.175302413,-0.104969677,0.851295711,0.71308191,1.009826304,-1.676738926,0.489006217,-0.648179139,0.731499907,42,44,0
-0.674807991,0.315404398,0.099223456,0.742079451,0.670427965,1.212401155,-1.782098937,0.523497749,-0.701989573,0.791034947,42,45,0
-0.601245744,0.206735423,0.015391135,0.820126654,0.707577693,1.047573131,-1.781898434,0.62675019,-0.743156695,0.670249829,42,46,0
-0.503253121,0.149262521,0.012155554,0.716962627,0.736000296,1.150514163,-1.915214239,0.582476028,-0.750548035,0.713725397,42,47,0
-0.42515776,0.134503405,0.101794092,0.529425201,0.54104992,1.226778853,-1.845122297,0.464308325,-0.718524146,0.643217949,42,48,0
-0.645100551,0.135663022,-0.016745832,0.735948653,0.519914737,1.027013715,-1.969007797,0.392048422,-0.826703471,0.799184326,42,49,0
-0.778612052,0.27778002,-0.014197299,0.652884561,0.532150743,1.089262742,-1.883377327,0.594045356,-0.620598937,0.670764197,42,50,0
-0.654286639,0.325196922,0.063310039,0.71241175,0.572413654,0.896538079,-1.650356125,0.435602305,-0.716108036,0.686847073,42,51,0
-0.694648709,0.170271598,0.097016764,0.962930748,0.738857956,1.067983452,-1.933662339,0.681360659,-0.766525655,0.734520176,42,52,0
-0.553012331,0.340543935,0.103427879,0.613031714,0.524406181,1.324927597,-1.774655692,0.56697838,-0.876772387,0.825469604,42,53,0
-0.755340675,0.382699057,0.202913087,0.672156058,0.658860628,1.179059261,-1.84419252,0.584232493,-0.638496981,0.648191285,42,54,0
-0.629564216,0.285506728,0.013391498,0.840130142,0.707311342,1.015953435,-1.840083641,0.427494208,-0.812489294,0.707280422,42,55,0
-0.558083905,0.125890917,-0.034291442,0.702710075,0.624963682,1.119449327,-1.851647422,0.540372443,-0.699669848,0.779107419,42,56,0
-0.453558512,0.303781734,-0.041521369,0.730773332,0.7107526,1.197245813,-1.844401482,0.488077138,-0.64432749,0.689115697,42,57,0
-0.647490354,0.276913943,0.047993898,0.811198058,0.659100959,1.0583953,-1.8787936,0.430101112,-0.796712568,0.783738392,42,58,0
-0.53955942,0.304250129,0.08041781,0.833888168,0.670415194,1.077947928,-1.861567244,0.551172528,-0.648997948,0.704924586,42,59,0
-0.6467968,0.241908598,0.118546028,0.599190439,0.625263738,1.159545644,-1.894755343,0.491716565,-0.61031541,0.729585152,42,60,0
-0.734200495,0.303951174,0.128516879,0.598982728,0.691454375,0.99843566,-1.9450482,0.548884499,-0.690716695,0.771203614,42,61,0
-0.507196533,0.305291031,0.080581258,0.506022736,0.711461257,1.049087204,-1.703187766,0.459247693,-0.829443293,0.581179646,42,62,0
-0.792259183,0.184340622,0.01319877,0.668197773,0.397388001,0.879857476,-1.862843052,0.602461783,-0.570596354,0.817728973,42,63,0
-0.575993629,0.1904184,0.155491574,0.547369221,0.633686762,0.933034311,-1.84876177,0.415875745,-0.899248827,0.757987369,42,64,0
-0.692371542,-0.076586255,0.09029808,0.637681298,0.856626682,1.140701235,-1.7409607,0.428246538,-0.656942278,0.97116869,42,65,0
-0.646216608,0.119105956,0.075338717,0.725914512,0.734191009,1.074551226,-1.916813928,0.629004013,-0.751658295,0.668106199,42,66,0
-0.691674458,0.272529381,0.009155489,0.751404856,0.624685287,0.817681495,-1.849759312,0.544440638,-0.927826688,0.596380472,42,67,0
-0.687317903,0.223715544,0.162983896,0.723229094,0.781078367,1.20610818,-1.78025567,0.54992048,-0.697257476,0.660564251,42,68,0
-0.739892252,0.371957896,0.089572002,0.719068728,0.625865271,0.882658145,-1.782286951,0.410033809,-0.703413135,0.751980851,42,69,0
-0.578889493,0.429415424,0.213631169,0.713094783,0.766768596,1.112891444,-1.85369589,0.385207102,-0.685214283,0.884682379,42,70,0
-0.507937215,0.477849097,0.027017205,0.500333223,0.570406794,1.10623304,-1.800029998,0.33961149,-0.888004456,0.528909874,42,71,0
-0.635099955,0.2049122,0.216875838,0.827798172,0.658075138,1.267503731,-1.844951212,0.439936912,-0.756190961,0.707074015,42,72,0
-0.628347428,0.195340241,0.219937314,0.686346237,0.725870713,1.050435387,-1.748999232,0.718206419,-0.774462084,0.656667349,42,73,0
-0.623838089,0.035208577,0.020754849,0.803072979,0.758698981,1.07726322,-1.916588505,0.680046868,-0.740931773,0.628056812,42,74,0
-0.522557179,0.282534426,0.229386447,0.80977351,0.653495808,1.104423197,-1.70979344,0.465135951,-0.803825934,0.974702836,42,75,0
-0.651209687,0.200217911,-0.029009583,0.849178844,0.628822946,0.996343775,-1.810211859,0.517075669,-0.869071771,0.921678965,42,76,0
-0.657211781,0.152149695,-0.017238225,0.722842205,0.728070086,1.044238224,-1.918060727,0.625943521,-0.792913753,0.649989498,42,77,0
-0.728375667,0.273671336,-0.112714105,0.710287844,0.771241233,1.00549783,-1.708631631,0.583682841,-0.738374307,0.752612876,42,78,0
-0.708078607,0.530330588,-0.116733742,0.772464733,0.653779018,1.088651213,-1.80154122,0.479733653,-0.854439251,0.729895097,42,79,0
-0.575469841,0.164144983,0.19421916,0.828669292,0.545164576,1.170477346,-1.705438676,0.379823189,-0.911985851,0.687843719,42,80,0
-0.676879217,0.215870261,0.146202621,0.748538975,0.607515918,0.947440637,-1.657213005,0.415314821,-0.580815295,0.761708837,42,81,0
-0.553217091,0.322046561,0.061050151,0.821422781,0.757004058,1.142350531,-1.971317341,0.676358245,-0.696871786,0.707697705,42,82,0
-0.771455362,0.369622827,0.009792776,0.880122696,0.812691406,0.877350889,-1.764870758,0.534284371,-0.804010557,0.470563247,42,83,0
-0.55955079,0.322249196,0.047166993,0.816742504,0.819645979,1.135465575,-1.784563532,0.426957704,-0.623036153,0.697016167,42,84,0
-0.589575612,0.068263108,0.089987856,0.658310259,0.487123215,1.197357021,-1.793423789,0.594115802,-0.610602696,0.79026755,42,85,0
-0.580867014,0.341470527,-0.047687354,0.627697594,0.616330728,1.324278828,-1.788977351,0.513791692,-0.680788503,0.641777402,42,86,0
-0.717617498,0.193774335,0.107700209,0.828556023,0.790489085,0.770422212,-1.986389546,0.465477055,-1.000060152,0.706530955,42,87,0
-0.702721946,0.159823024,0.077815582,0.805944168,0.763767132,0.977538064,-1.918243215,0.550584189,-0.628953226,0.662532044,42,88,0
-0.560005631,0.154616048,0.036287991,0.78639505,0.760068993,1.214747881,-1.648627764,0.599226867,-0.780967578,0.583431489,42,89,0
-0.564909267,0.129674884,0.04277539,0.525416474,0.675966258,1.399449791,-1.824668596,0.493450718,-0.776421325,0.7013129,42,90,0
-0.191136877,-0.318568823,-1.159660183,-0.160026394,-0.053500403,-1.117831032,0.035770862,-2.002791898,0.442909411,-1.255569575,43,1,0
-0.096444274,-0.32922515,-0.962679737,0.148507274,0.331317775,-0.7121561,-0.137810514,-2.033980299,0.3779821,-1.127288613,43,2,1
-0.035287628,-0.271824305,-1.095628228,0.029062677,0.163911699,-0.785789028,-0.157974015,-1.932242278,0.362738366,-1.28224467,43,3,0
-0.218738308,-0.177189445,-1.272190236,0.061115284,0.075583716,-0.822727504,-0.005694272,-1.975352721,0.435135448,-1.267219958,43,4,0
-0.27336707,-0.080324204,-0.909151256,0.235260713,0.309836064,-0.836082229,0.29635809,-2.059481046,0.663504709,-1.082601943,43,5,1
-0.097951809,-0.213342725,-1.078945288,-0.019428147,0.035423897,-0.896928884,-0.163048792,-2.020505975,0.453068295,-1.332980446,43,6,0
-0.174411494,-0.348834716,-1.249907974,-0.001419025,0.011869355,-1.057072216,0.128795332,-1.956473583,0.2870309,-1.331619155,43,7,0
-0.051613436,-0.176728491,-1.286333703,-0.043374264,0.214365308,-0.915896395,-0.095179841,-1.951606474,0.646260118,-1.104754033,43,8,1
-0.179642991,-0.265162092,-1.089680095,0.048701252,0.220820214,-0.797773197,-0.114063525,-1.945297049,0.306288641,-1.021354413,43,9,0
-0.405623137,-0.447251848,-1.315791993,-0.111807353,0.100315774,-0.997643408,0.240314272,-2.055785026,0.386822384,-1.35020355,43,10,0
-0.178602079,-0.124969536,-1.310413415,-0.007393024,0.035029493,-0.83917192,-0.172264587,-2.137103799,0.551009136,-1.263632964,43,11,0
-0.263650185,-0.177303575,-1.266274052,0.122951777,0.101795471,-0.73566205,-0.07405131,-2.139732009,0.346109663,-1.455596395,43,12,0
